UNIDAD,ZONA,PREFECTURA,MOTIVO
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,CULTIVO/COSECHA ESPECIES VEGETALES PRODUCTORAS ESTUPEF.
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
9NA. COM. INDEPENDENCIA,OESTE,NORTE,RECEPTACION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
9NA. COM. INDEPENDENCIA,OESTE,NORTE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ORDEN DE APREHENSION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ORDEN DE APREHENSION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,RECEPTACION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,RECEPTACION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,RECEPTACION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,RECEPTACION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
9NA. COM. INDEPENDENCIA,OESTE,NORTE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
9NA. COM. INDEPENDENCIA,OESTE,NORTE,DANOS A LA PROPIEDAD
9NA. COM. INDEPENDENCIA,OESTE,NORTE,DANOS A LA PROPIEDAD
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO COCAINA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,LESIONES CON ARMA DE FUEGO
9NA. COM. INDEPENDENCIA,OESTE,NORTE,PORTE ARMA BLANCA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,MICROTRAFICO (TRAFICO DE PEQUEÑAS CANTIDADES ART. 4 LEY
9NA. COM. INDEPENDENCIA,OESTE,NORTE,CONTRA LA PROPIEDAD (OTROS)
9NA. COM. INDEPENDENCIA,OESTE,NORTE,DANOS A LA PROPIEDAD
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ORDEN DE APREHENSION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ORDEN DE APREHENSION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ROBO CON VIOLENCIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ROBO CON VIOLENCIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ROBO CON VIOLENCIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,"POSESION, TENENCIA O PORTE ILEGAL DE ARMAS ART.9 L.17.7"
9NA. COM. INDEPENDENCIA,OESTE,NORTE,LESIONES LEVES ART. 494 NRO. 5
9NA. COM. INDEPENDENCIA,OESTE,NORTE,ORDEN DE APREHENSION
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,INFRACCION SANITARIA
9NA. COM. INDEPENDENCIA,OESTE,NORTE,DESACATO POR VIOLENCIA INTRAFAMILIAR
9NA. COM. INDEPENDENCIA,OESTE,NORTE,OCULTAMIENTO DE PLACA PATENTE (ART. 192 LETRA E)
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
9NA. COM. INDEPENDENCIA,OESTE,NORTE,TRAFICO ILICITO DE DROGAS ART. 3 LEY NRO. 20.000
49A. COM. QUILICURA,OESTE,NORTE,ROBO CON VIOLENCIA
49A. COM. QUILICURA,OESTE,NORTE,ROBO CON VIOLENCIA
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,288 BIS 
49A. COM. QUILICURA,OESTE,NORTE,ROBO CON INTIMIDACION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,TRAFICO DE DROGAS/COHECHO/TENENCIA DE MUNICION
49A. COM. QUILICURA,OESTE,NORTE,TRAFICO DE DROGAS/COHECHO/TENENCIA DE MUNICION
49A. COM. QUILICURA,OESTE,NORTE,TRAFICO DE DROGAS/COHECHO/TENENCIA DE MUNICION
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO 
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO 
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO 
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO 
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,PORTAR ELEMENTOS CONOCIDAMENTE DESTINADO A COMETER DELITO DE ROBO
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO/COHECHO 
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,OCULTACION DE PPU/ COHECHO
49A. COM. QUILICURA,OESTE,NORTE,288 BIS 
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,288 BIS 
49A. COM. QUILICURA,OESTE,NORTE,ORDEN VIGENTE/ 288 BIS
49A. COM. QUILICURA,OESTE,NORTE,OTROS DELITOS DE LA LEY 20000
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,DANOS A LA PROPIEDAD
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,PORTE ILEGAL DE MUNICION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,PORTE DE ARMA CORTANTE O PUNZANTE
49A. COM. QUILICURA,OESTE,NORTE,VIOLENCIA INTRAFAMILIA/AMENAZAS SIMPLE CONTRA PERSONA
49A. COM. QUILICURA,OESTE,NORTE,OTRS INFRACCIONES A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,OTROS DELITOS DE LEY DE TRANSITO/ INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,CONTRA LA AUTORIDAD
49A. COM. QUILICURA,OESTE,NORTE,CONTRA LA AUTORIDAD
49A. COM. QUILICURA,OESTE,NORTE,CONTRA LA AUTORIDAD
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,PORTE DE ARMA BLANCA
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,288 BIS 
49A. COM. QUILICURA,OESTE,NORTE,ROBO CON INTIMIDACION Y ORDEN VIGENTE 
49A. COM. QUILICURA,OESTE,NORTE,ROBO CON VIOLENCIA/ DAÑOS SIMPLES
49A. COM. QUILICURA,OESTE,NORTE,ROBO CON VIOLENCIA/ DAÑOS SIMPLES
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION/445/OTRAS INFRACCIONES NO CONTEMPLADAS/FALSIFICACION DE PLACAS PATENTES
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION/445/OTRAS INFRACCIONES NO CONTEMPLADAS/FALSIFICACION DE PLACAS PATENTES
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION/445/OTRAS INFRACCIONES NO CONTEMPLADAS/FALSIFICACION DE PLACAS PATENTES
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION/445/OTRAS INFRACCIONES NO CONTEMPLADAS/FALSIFICACION DE PLACAS PATENTES
49A. COM. QUILICURA,OESTE,NORTE,"OTRO DELITOS DE LA LEY 20.000/445/POSSESION, TENENCIA O PORTE ILEGAL DE MUNICION"
49A. COM. QUILICURA,OESTE,NORTE,"OTRO DELITOS DE LA LEY 20.000/445/POSSESION, TENENCIA O PORTE ILEGAL DE MUNICION/ORDEN VIGENTE POR RECEPTACION"
49A. COM. QUILICURA,OESTE,NORTE,"OTRO DELITOS DE LA LEY 20.000/445/POSSESION, TENENCIA O PORTE ILEGAL DE MUNICION"
49A. COM. QUILICURA,OESTE,NORTE,PORTE ARMA BLANCA (288 BIS)
49A. COM. QUILICURA,OESTE,NORTE,CONTRA LA AUTORIDAD
49A. COM. QUILICURA,OESTE,NORTE,"POSESION, TENENCIA O PORTE ILEGAL DE MUNICION"
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO/ AMENAZAS A CARABINEROS/ PORTE DE ARMA BLANCA
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO/ AMENAZAS A CARABINEROS/ PORTE DE ARMA BLANCA
49A. COM. QUILICURA,OESTE,NORTE,MICROTRAFICO/ AMENAZAS A CARABINEROS/ PORTE DE ARMA BLANCA
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,CONDUCCION ESTADO DE EBRIEDAD
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,PORTAR ELEMENTOS CONOCIDAMENTE DESTINADO A COMETER DELITO DE ROBO
49A. COM. QUILICURA,OESTE,NORTE,DESACATO
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,CONTRABANDO. INFRACCION A LA ORDENANZA DE ADUANAS
49A. COM. QUILICURA,OESTE,NORTE,INFRACCION SANITARIA
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,HURTO AGRABADO 
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,CONDUCCION ESTADO DE EBRIEDAD
49A. COM. QUILICURA,OESTE,NORTE,CONTRA LA AUTORIDAD
49A. COM. QUILICURA,OESTE,NORTE,"ORDEN VIGENTE (AMENAZAS SIMPLES EN VIF) Y POSESION, TENENCIA O PORTE ILEGAL DE ARMAS"
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,"MICROTRAFICO Y POSESION, TENENCIA O PORTE ILEGAL DE MUNICION"
49A. COM. QUILICURA,OESTE,NORTE,RECEPTACION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
49A. COM. QUILICURA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,CONTRA LA AUTORIDAD
54A. COM. HUECHURABA,OESTE,NORTE,CONTRA LA AUTORIDAD
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,CONTRA LA AUTORIDAD
54A. COM. HUECHURABA,OESTE,NORTE,LES.LEVES
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ART. 269 CP
54A. COM. HUECHURABA,OESTE,NORTE,LEY 20.000
54A. COM. HUECHURABA,OESTE,NORTE,LEY 20.000
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ART.296 CP
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ROBO CON INTIMIDACION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ROBO EN LUGAR NO HABITADO
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,CONTRA LA AUTORIDAD
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ROBO CON VIOLENCIA
54A. COM. HUECHURABA,OESTE,NORTE,ROBO CON VIOLENCIA
54A. COM. HUECHURABA,OESTE,NORTE,ROBO CON VIOLENCIA
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,CONTRA LA AUTORIDAD
54A. COM. HUECHURABA,OESTE,NORTE,RECEPTACION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
54A. COM. HUECHURABA,OESTE,NORTE,ORDEN DE APREHENSION
